ZIP,state,name,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,fr1pct,fr2pct,fr3pct,fr4pct
10302,NY,Staten Island,0,0,0,0,"17,458",1,15727.8,0,0,0,0,0,0,0,0
10454,NY,Bronx,0,0,0,0,"32,430",1,29215.9,0,0,0,0,0,0,0,0
11417,NY,Ozone Park,0,0,0,0,"27,033",1,24354.3,0,0,0,0,0,0,0,0
11514,NY,Carle Place,0,0,0,0,"4,479",1,4035.5,0,0,0,0,0,0,0,0
18076,PA,Red Hill,0,0,0,0,"2,314",1,2085.1,0,0,0,0,0,0,0,0
21156,MD,Upper Falls,0,0,0,0,355,1,319.5,0,0,0,0,0,0,0,0
30079,GA,Scottdale,0,0,0,0,"3,673",1,3309.0,0,0,0,0,0,0,0,0
80202,CO,Denver,0,0,0,0,"7,643",1,6885.3,0,0,0,0,0,0,0,0
90020,CA,Los Angeles,0,0,0,0,"33,127",1,29844.3,0,0,0,0,0,0,0,0
95251,CA,Vallecito,0,0,0,0,218,1,196.0,0,0,0,0,0,0,0,0
98402,WA,Tacoma,0,0,0,0,"6,385",1,5751.9,0,0,0,0,0,0,0,0
01128,MA,Springfield,0,0,0,0,"2,474",1,2248.9,0,0,0,0,0,0,0,0
02118,MA,Boston,0,0,0,0,"27,738",1,25216.6,0,0,0,0,0,0,0,0
02763,MA,Attleboro Falls,0,0,0,0,"1,914",1,1740.4,0,0,0,0,0,0,0,0
08556,NJ,Rosemont,0,0,0,0,110,1,100.2,0,0,0,0,0,0,0,0
11579,NY,Sea Cliff,0,0,0,0,"4,639",1,4217.6,0,0,0,0,0,0,0,0
12750,NY,Kenoza Lake,0,0,0,0,53,1,47.9,0,0,0,0,0,0,0,0
29613,SC,Greenville,0,0,0,0,"1,185",1,1077.2,0,0,0,0,0,0,0,0
92341,CA,Green Valley Lake,0,0,0,0,330,1,300.3,0,0,0,0,0,0,0,0
94115,CA,San Francisco,0,0,0,0,"33,806",1,30733.1,0,0,0,0,0,0,0,0
05902,VT,Beecher Falls,1,1,1,1,186,1,170.2,185.501453,185.501453,185.501453,185.501453,100,100,100,100
07102,NJ,Newark,0,0,0,0,"12,083",1,11085.0,0,0,0,0,0,0,0,0
11369,NY,East Elmhurst,0,0,0,0,"40,060",1,36751.9,0,0,0,0,0,0,0,0
11371,NY,Flushing,0,0,0,0,11,1,10.3,0,0,0,0,0,0,0,0
38957,MS,Sumner,1,1,0,0,334,1,306.6,334.2065016,334.2065016,0,0,100,100,0,0
43971,OH,Yorkville,0,0,0,0,985,1,904.1,0,0,0,0,0,0,0,0
91204,CA,Glendale,0,0,0,0,"16,047",1,14722.0,0,0,0,0,0,0,0,0
06906,CT,Stamford,0,0,0,0,"8,742",1,8094.8,0,0,0,0,0,0,0,0
10019,NY,New York,0,0,0,0,"44,946",1,41616.8,0,0,0,0,0,0,0,0
19070,PA,Morton,0,0,0,0,"7,470",1,6916.5,0,0,0,0,0,0,0,0
20010,DC,Washington,0,0,0,0,"30,720",1,28444.6,0,0,0,0,0,0,0,0
32611,FL,University Of Fl,0,0,0,0,"6,915",1,6403.0,0,0,0,0,0,0,0,0
63653,MO,Leadwood,0,0,0,0,"1,203",1,1113.4,0,0,0,0,0,0,0,0
80203,CO,Denver,0,0,0,0,"15,828",1,14655.8,0,0,0,0,0,0,0,0
86331,AZ,Jerome,0,0,0,0,433,1,400.8,0,0,0,0,0,0,0,0
02144,MA,Somerville,0,0,0,0,"23,742",1,22188.4,0,0,0,0,0,0,0,0
06023,CT,East Berlin,0,0,0,0,"1,181",1,1103.8,0,0,0,0,0,0,0,0
07662,NJ,Rochelle Park,0,0,0,0,"5,122",1,4786.7,0,0,0,0,0,0,0,0
08029,NJ,Glendora,0,0,0,0,"4,598",1,4297.4,0,0,0,0,0,0,0,0
10537,NY,Lake Peekskill,0,0,0,0,"2,040",1,1906.7,0,0,0,0,0,0,0,0
11213,NY,Brooklyn,0,0,0,0,"68,574",1,64088.3,0,0,0,0,0,0,0,0
12063,NY,East Schodack,0,0,0,0,310,1,289.8,0,0,0,0,0,0,0,0
13417,NY,New York Mills,0,0,0,0,"2,543",1,2376.2,0,0,0,0,0,0,0,0
19033,PA,Folsom,0,0,0,0,"6,782",1,6338.4,0,0,0,0,0,0,0,0
23186,VA,Williamsburg,0,0,0,0,"1,712",1,1600.4,0,0,0,0,0,0,0,0
60610,IL,Chicago,0,0,0,0,"38,505",1,35985.7,0,0,0,0,0,0,0,0
94933,CA,Forest Knolls,0,0,0,0,780,1,729.4,0,0,0,0,0,0,0,0
07514,NJ,Paterson,0,0,0,0,"19,181",1,18095.6,0,0,0,0,0,0,0,0
10456,NY,Bronx,0,0,0,0,"77,136",1,72769.6,0,0,0,0,0,0,0,0
15611,PA,Adamsburg,0,0,0,0,568,1,535.7,0,0,0,0,0,0,0,0
33130,FL,Miami,0,0,0,0,"27,057",1,25525.2,0,0,0,0,0,0,0,0
08720,NJ,Allenwood,0,0,0,0,483,1,460.1,0,0,0,0,0,0,0,0
10025,NY,New York,0,0,0,0,"85,248",1,81188.8,0,0,0,0,0,0,0,0
11238,NY,Brooklyn,0,0,0,0,"53,198",1,50664.9,0,0,0,0,0,0,0,0
11507,NY,Albertson,0,0,0,0,"6,636",1,6320.2,0,0,0,0,0,0,0,0
14415,NY,Bellona,0,0,0,0,120,1,113.9,0,0,0,0,0,0,0,0
75226,TX,Dallas,0,0,0,0,"3,196",1,3043.7,0,0,0,0,0,0,0,0
78215,TX,San Antonio,0,0,0,0,"1,461",1,1391.5,0,0,0,0,0,0,0,0
80705,CO,Log Lane Village,0,0,0,0,926,1,881.4,0,0,0,0,0,0,0,0
98195,WA,Univ Of Washington,0,0,0,0,"2,521",1,2401.4,0,0,0,0,0,0,0,0
10451,NY,Bronx,0,0,0,0,"51,061",1,49096.7,0,0,0,0,0,0,0,0
11692,NY,Arverne,0,0,0,0,"16,406",1,15775.3,0,0,0,0,0,0,0,0
13162,NY,Verona Beach,0,0,0,0,237,1,228.3,0,0,0,0,0,0,0,0
13202,NY,Syracuse,0,0,0,0,"5,666",1,5448.4,0,0,0,0,0,0,0,0
15321,PA,Cecil,0,0,0,0,"1,057",1,1016.1,0,0,0,0,0,0,0,0
28553,NC,Marshallberg,0,0,0,0,377,1,362.6,0,0,0,0,0,0,0,0
52566,IA,Kirkville,1,1,0,0,145,1,139.4,145.0191993,145.0191993,0,0,100,100,0,0
84113,UT,Salt Lake City,0,0,0,0,318,1,305.9,0,0,0,0,0,0,0,0
94109,CA,San Francisco,0,0,0,0,"55,702",1,53559.3,0,0,0,0,0,0,0,0
96826,HI,Honolulu,0,0,0,0,"27,705",1,26639.4,0,0,0,0,0,0,0,0
07057,NJ,Wallington,0,0,0,0,"9,357",1,9084.8,0,0,0,0,0,0,0,0
15675,PA,Penn,0,0,0,0,"1,016",1,986.1,0,0,0,0,0,0,0,0
27964,NC,Point Harbor,0,0,0,0,434,1,421.0,0,0,0,0,0,0,0,0
30303,GA,Atlanta,0,0,0,0,"5,349",1,5193.6,0,0,0,0,0,0,0,0
38780,MS,Wayside,1,0,0,0,7,1,7.0,7.25947,0,0,0,100,0,0,0
43436,OH,Isle Saint George,1,0,0,0,0,1,0.0,0,0,0,0,63.63636364,9.090909091,9.090909091,9.090909091
68010,NE,Boys Town,0,0,0,0,"1,159",1,1125.0,0,0,0,0,0,0,0,0
95202,CA,Stockton,0,0,0,0,"5,163",1,5012.6,0,0,0,0,0,0,0,0
10452,NY,Bronx,0,0,0,0,"77,845",1,76318.2,0,0,0,0,0,0,0,0
12791,NY,Youngsville,0,0,0,0,199,1,195.3,0,0,0,0,0,0,0,0
14201,NY,Buffalo,0,0,0,0,"11,210",1,10990.3,0,0,0,0,0,0,0,0
14222,NY,Buffalo,0,0,0,0,"13,706",1,13437.2,0,0,0,0,0,0,0,0
15031,PA,Cuddy,0,0,0,0,472,1,462.5,0,0,0,0,0,0,0,0
17266,PA,Walnut Bottom,0,0,0,0,450,1,441.5,0,0,0,0,0,0,0,0
20763,MD,Savage,0,0,0,0,"2,540",1,2489.9,0,0,0,0,0,0,0,0
32355,FL,Saint Marks,0,0,0,0,244,1,239.1,0,0,0,0,0,0,0,0
41612,KY,Bypro,1,1,1,1,182,1,178.9,182.438029,182.438029,182.438029,168.504159,100,100,100,92.36240927
43620,OH,Toledo,0,0,0,0,"5,694",1,5582.7,0,0,0,0,0,0,0,0
45203,OH,Cincinnati,0,0,0,0,"2,445",1,2396.9,0,0,0,0,0,0,0,0
48710,MI,University Center,0,0,0,0,14,1,13.4,0,0,0,0,0,0,0,0
61329,IL,Ladd,0,0,0,0,906,1,888.2,0,0,0,0,0,0,0,0
79409,TX,Lubbock,0,0,0,0,"4,272",1,4188.5,0,0,0,0,0,0,0,0
08741,NJ,Pine Beach,0,0,0,0,"2,488",1,2463.3,0,0,0,0,0,0,0,0
12130,NY,Niverville,0,0,0,0,850,1,841.9,0,0,0,0,0,0,0,0
43008,OH,Buckeye Lake,0,0,0,0,721,1,713.5,0,0,0,0,0,0,0,0
50269,IA,Whitten,0,0,0,0,97,1,96.4,0,0,0,0,0,0,0,0
55101,MN,Saint Paul,0,0,0,0,"5,357",1,5304.2,0,0,0,0,0,0,0,0
66612,KS,Topeka,0,0,0,0,"1,781",1,1763.2,0,0,0,0,0,0,0,0
78208,TX,San Antonio,0,0,0,0,"2,883",1,2854.1,0,0,0,0,0,0,0,0
96863,HI,MCBH Kaneohe Bay,0,0,0,0,32,1,31.9,0,0,0,0,0,0,0,0
97118,OR,Garibaldi,1,1,1,0,776,1,768.4,776.105265,776.105265,776.105265,0,100,100,100,0
05868,VT,Troy,1,1,1,1,4,1,3.8,3.778724998,3.778724998,3.778724998,3.778724998,100,100,100,100
07502,NJ,Paterson,0,0,0,0,"16,475",1,16474.5,0,0,0,0,0,0,0,0
10968,NY,Piermont,0,0,0,0,"1,846",1,1845.9,0,0,0,0,0,0,0,0
15034,PA,Dravosburg,0,0,0,0,"2,019",1,2018.9,0,0,0,0,0,0,0,0
15224,PA,Pittsburgh,0,0,0,0,"6,674",1,6674.0,0,0,0,0,0,0,0,0
19106,PA,Philadelphia,0,0,0,0,"14,288",1,14288.2,0,0,0,0,0,0,0,0
21231,MD,Baltimore,0,0,0,0,"14,006",1,14005.6,0,0,0,0,0,0,0,0
41669,KY,Wheelwright,1,1,1,1,540,1,539.6,539.572773,539.572773,539.572773,539.572773,100,100,100,100
47451,IN,Oolitic,0,0,0,0,"1,185",1,1185.0,0,0,0,0,0,0,0,0
61468,IL,Ophiem,0,0,0,0,96,1,95.6,0,0,0,0,0,0,0,0
89179,NV,Las Vegas,0,0,0,0,"2,536",1,2535.5,0,0,0,0,0,0,0,0
04646,ME,Islesford,1,1,1,1,77,1,77.7,76.88153,76.88153,76.88153,76.88153,100,100,100,100
07010,NJ,Cliffside Park,0,0,0,0,"22,842",1,23072.7,0,0,0,0,0,0,0,0
11237,NY,Brooklyn,0,0,0,0,"49,784",1,50286.4,0,0,0,0,0,0,0,0
15758,PA,Marchand,0,0,0,0,29,1,29.7,3.984982,0,0,0,13.56824723,0,0,0
21624,MD,Claiborne,0,0,0,0,121,1,122.6,2.313244,2.313244,2.313244,2.313244,1.905263034,1.905263034,1.905263034,1.905263034
46204,IN,Indianapolis,0,0,0,0,"5,636",1,5692.4,0,0,0,0,0,0,0,0
52326,IA,Quasqueton,0,0,0,0,419,1,423.2,0,0,0,0,0,0,0,0
74119,OK,Tulsa,0,0,0,0,"3,169",1,3201.2,0,0,0,0,0,0,0,0
78205,TX,San Antonio,0,0,0,0,"2,268",1,2291.4,0,0,0,0,0,0,0,0
11509,NY,Atlantic Beach,0,0,0,0,"2,328",1,2375.8,0,0,0,0,0,0,0,0
13435,NY,Prospect,0,0,0,0,294,1,300.2,0,0,0,0,0,0,0,0
13495,NY,Yorkville,0,0,0,0,"2,932",1,2992.1,0,0,0,0,0,0,0,0
20818,MD,Cabin John,0,0,0,0,"1,567",1,1598.9,0,0,0,0,0,0,0,0
30313,GA,Atlanta,0,0,0,0,"9,535",1,9729.2,0,0,0,0,0,0,0,0
54441,WI,Hewitt,0,0,0,0,716,1,730.8,0,0,0,0,0,0,0,0
81237,CO,Ohio City,1,1,1,1,41,1,41.4,40.53177215,40.53177215,40.53177215,40.53177215,100,100,100,100
14260,NY,University At Buffalo,0,0,0,0,"2,474",1,2550.9,0,0,0,0,0,0,0,0
15015,PA,Bradfordwoods,0,0,0,0,"1,116",1,1150.4,0,0,0,0,0,0,0,0
20710,MD,Bladensburg,0,0,0,0,"8,156",1,8407.8,0,0,0,0,0,0,0,0
99204,WA,Spokane,0,0,0,0,"5,739",1,5916.3,0,0,0,0,0,0,0,0
02858,RI,Oakland,0,0,0,0,786,1,818.6,0,0,0,0,0,0,0,0
06059,CT,North Canton,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0
14802,NY,Alfred,0,0,0,0,"3,235",1,3369.9,73.33277,73.33277,0,0,2.266807775,2.266807775,0,0
15713,PA,Aultman,0,0,0,0,193,1,201.2,0,0,0,0,0,0,0,0
20656,MD,Loveville,0,0,0,0,206,1,215.1,0,0,0,0,0,0,0,0
71942,AR,Friendship,0,0,0,0,89,1,93.2,0,0,0,0,0,0,0,0
90716,CA,Hawaiian Gardens,0,0,0,0,"13,657",1,14226.4,0,0,0,0,0,0,0,0
98403,WA,Tacoma,0,0,0,0,"7,253",1,7554.7,0,0,0,0,0,0,0,0
02210,MA,Boston,0,0,0,0,"1,780",1,1874.1,0,0,0,0,0,0,0,0
02841,RI,Newport,0,0,0,0,"1,147",1,1206.9,0,0,0,0,0,0,0,0
06710,CT,Waterbury,0,0,0,0,"9,683",1,10192.5,0,0,0,0,0,0,0,0
25113,WV,Ivydale,0,0,0,0,114,1,120.5,0,0,0,0,0,0,0,0
38132,TN,Memphis,0,0,0,0,486,1,511.8,0,0,0,0,0,0,0,0
38631,MS,Friars Point,0,0,0,0,774,1,814.2,0,0,0,0,0,0,0,0
48607,MI,Saginaw,0,0,0,0,"1,609",1,1693.5,0,0,0,0,0,0,0,0
50011,IA,Iowa State University,0,0,0,0,"3,270",1,3442.1,0,0,0,0,0,0,0,0
95365,CA,Planada,0,0,0,0,"3,926",1,4132.3,0,0,0,0,0,0,0,0
04003,ME,Bailey Island,0,0,0,0,172,1,182.7,0,0,0,0,0,0,0,0
08006,NJ,Barnegat Light,0,0,0,0,544,1,578.8,0,0,0,0,0,0,0,0
11216,NY,Brooklyn,0,0,0,0,"50,083",1,53280.1,0,0,0,0,0,0,0,0
15678,PA,Rillton,0,0,0,0,384,1,408.1,0,0,0,0,0,0,0,0
19732,DE,Rockland,0,0,0,0,156,1,166.2,0,0,0,0,0,0,0,0
23125,VA,New Point,0,0,0,0,96,1,102.6,0,0,0,0,0,0,0,0
17099,PA,Yeagertown,0,0,0,0,938,1,1008.3,0,0,0,0,0,0,0,0
21914,MD,Charlestown,0,0,0,0,710,1,763.0,0,0,0,0,0,0,0,0
27605,NC,Raleigh,0,0,0,0,"4,041",1,4345.6,0,0,0,0,0,0,0,0
30346,GA,Atlanta,0,0,0,0,"4,611",1,4957.6,0,0,0,0,0,0,0,0
55455,MN,Minneapolis,0,0,0,0,"2,859",1,3074.5,0,0,0,0,0,0,0,0
80225,CO,Denver,0,0,0,0,321,1,345.7,0,0,0,0,0,0,0,0
10453,NY,Bronx,0,0,0,0,"71,939",1,78195.0,0,0,0,0,0,0,0,0
18331,PA,Gilbert,0,0,0,0,262,1,284.9,0,0,0,0,0,0,0,0
19372,PA,Thorndale,0,0,0,0,"1,850",1,2011.3,0,0,0,0,0,0,0,0
65042,MO,High Point,0,0,0,0,16,1,17.4,0,0,0,0,0,0,0,0
80045,CO,Aurora,0,0,0,0,"1,404",1,1525.9,0,0,0,0,0,0,0,0
06380,CT,Taftville,0,0,0,0,"2,585",1,2840.8,0,0,0,0,0,0,0,0
11205,NY,Brooklyn,0,0,0,0,"37,234",1,40917.0,0,0,0,0,0,0,0,0
11374,NY,Rego Park,0,0,0,0,"48,123",1,52882.3,0,0,0,0,0,0,0,0
15463,PA,Merrittstown,0,0,0,0,318,1,349.9,0,0,0,0,0,0,0,0
19733,DE,Saint Georges,0,0,0,0,657,1,722.1,0,0,0,0,0,0,0,0
19736,DE,Yorklyn,0,0,0,0,96,1,105.8,0,0,0,0,0,0,0,0
27695,NC,Raleigh,0,0,0,0,53,1,58.5,0,0,0,0,0,0,0,0
40152,KY,Mc Daniels,0,0,0,0,46,1,50.3,0,0,0,0,0,0,0,0
50163,IA,Melcher Dallas,0,0,0,0,761,1,836.0,0,0,0,0,0,0,0,0
55758,MN,Kinney,0,0,0,0,111,1,121.9,2.3900944,2.3900944,0,0,2.154541979,2.154541979,0,0
90212,CA,Beverly Hills,0,0,0,0,"10,007",1,10996.6,0,0,0,0,0,0,0,0
02071,MA,South Walpole,0,0,0,0,"1,006",1,1117.5,0,0,0,0,0,0,0,0
10027,NY,New York,0,0,0,0,"61,435",1,68261.0,0,0,0,0,0,0,0,0
11363,NY,Little Neck,0,0,0,0,"6,682",1,7424.3,0,0,0,0,0,0,0,0
12183,NY,Troy,0,0,0,0,"2,747",1,3052.5,0,0,0,0,0,0,0,0
15475,PA,Republic,0,0,0,0,196,1,217.4,0,0,0,0,0,0,0,0
16212,PA,Cadogan,0,0,0,0,289,1,320.9,0,0,0,0,0,0,0,0
19562,PA,Topton,0,0,0,0,"2,528",1,2808.7,0,0,0,0,0,0,0,0
28745,NC,Lake Junaluska,0,0,0,0,479,1,532.3,0,0,0,0,0,0,0,0
33620,FL,Univ Of So Florida,0,0,0,0,"4,874",1,5415.2,0,0,0,0,0,0,0,0
43321,OH,Fulton,0,0,0,0,272,1,301.8,0,0,0,0,0,0,0,0
52351,IA,Walford,0,0,0,0,"1,303",1,1448.1,0,0,0,0,0,0,0,0
10002,NY,New York,0,0,0,0,"91,663",1,102992.0,0,0,0,0,0,0,0,0
10455,NY,Bronx,0,0,0,0,"46,279",1,51998.8,0,0,0,0,0,0,0,0
11421,NY,Woodhaven,0,0,0,0,"35,933",1,40373.6,0,0,0,0,0,0,0,0
67202,KS,Wichita,0,0,0,0,"1,197",1,1344.7,0,0,0,0,0,0,0,0
97335,OR,Crabtree,0,0,0,0,87,1,97.7,0,0,0,0,0,0,0,0
04852,ME,Monhegan,1,1,1,1,51,1,57.5,48.656172,48.656172,48.656172,48.656172,96.1423398,96.1423398,96.1423398,96.1423398
11718,NY,Brightwaters,0,0,0,0,"3,104",1,3526.9,0,0,0,0,0,0,0,0
15313,PA,Beallsville,0,0,0,0,212,1,240.4,0,0,0,0,0,0,0,0
15555,PA,Quecreek,0,0,0,0,250,1,283.6,0,0,0,0,0,0,0,0
23709,VA,Portsmouth,0,0,0,0,179,1,203.6,0,0,0,0,0,0,0,0
55054,MN,Elko New Market,0,0,0,0,"1,714",1,1947.6,0,0,0,0,0,0,0,0
55401,MN,Minneapolis,0,0,0,0,"6,698",1,7610.8,0,0,0,0,0,0,0,0
90057,CA,Los Angeles,0,0,0,0,"44,776",1,50881.8,0,0,0,0,0,0,0,0
91203,CA,Glendale,0,0,0,0,"12,020",1,13658.6,0,0,0,0,0,0,0,0
94130,CA,San Francisco,0,0,0,0,"2,155",1,2449.3,0,0,0,0,0,0,0,0
97127,OR,Lafayette,0,0,0,0,"3,468",1,3941.1,0,0,0,0,0,0,0,0
06266,CT,South Windham,0,0,0,0,356,1,409.8,0,0,0,0,0,0,0,0
10014,NY,New York,0,0,0,0,"31,348",1,36032.4,0,0,0,0,0,0,0,0
11225,NY,Brooklyn,0,0,0,0,"62,394",1,71717.4,0,0,0,0,0,0,0,0
12305,NY,Schenectady,0,0,0,0,"6,266",1,7202.4,0,0,0,0,0,0,0,0
19094,PA,Woodlyn,0,0,0,0,"4,433",1,5095.8,0,0,0,0,0,0,0,0
77843,TX,College Station,0,0,0,0,331,1,380.7,0,0,0,0,0,0,0,0
80914,CO,Colorado Springs,0,0,0,0,805,1,925.5,0,0,0,0,0,0,0,0
93106,CA,Univ Of Cal Santa Barbara,0,0,0,0,"6,853",1,7877.0,0,0,0,0,0,0,0,0
07522,NJ,Paterson,0,0,0,0,"19,335",1,22482.1,0,0,0,0,0,0,0,0
11004,NY,Glen Oaks,0,0,0,0,"9,464",1,11005.2,0,0,0,0,0,0,0,0
11106,NY,Astoria,0,0,0,0,"35,878",1,41718.7,0,0,0,0,0,0,0,0
15646,PA,Jones Mills,0,0,0,0,187,1,217.9,0,0,0,0,0,0,0,0
24077,VA,Cloverdale,0,0,0,0,"1,022",1,1188.4,0,0,0,0,0,0,0,0
32214,FL,Jacksonville,0,0,0,0,66,1,76.2,0,0,0,0,0,0,0,0
44302,OH,Akron,0,0,0,0,"6,554",1,7621.1,0,0,0,0,0,0,0,0
46556,IN,Notre Dame,0,0,0,0,"4,394",1,5109.8,0,0,0,0,0,0,0,0
50142,IA,Le Grand,0,0,0,0,840,1,976.2,0,0,0,0,0,0,0,0
75157,TX,Rosser,0,0,0,0,214,1,249.2,0,0,0,0,0,0,0,0
90401,CA,Santa Monica,0,0,0,0,"7,248",1,8427.6,0,0,0,0,0,0,0,0
01003,MA,Amherst,0,0,0,0,"7,649",1,8999.4,0,0,0,0,0,0,0,0
07022,NJ,Fairview,0,0,0,0,"12,695",1,14935.4,0,0,0,0,0,0,0,0
10013,NY,New York,0,0,0,0,"30,948",1,36409.5,0,0,0,0,0,0,0,0
13301,NY,Alder Creek,0,0,0,0,55,1,64.9,0,0,0,0,0,0,0,0
17721,PA,Avis,0,0,0,0,"1,708",1,2009.8,0,0,0,0,0,0,0,0
33306,FL,Fort Lauderdale,0,0,0,0,"3,809",1,4481.3,0,0,0,0,0,0,0,0
37213,TN,Nashville,0,0,0,0,981,1,1154.4,0,0,0,0,0,0,0,0
45001,OH,Addyston,0,0,0,0,734,1,863.8,0,0,0,0,0,0,0,0
48933,MI,Lansing,0,0,0,0,"1,755",1,2064.5,0,0,0,0,0,0,0,0
52657,IA,Saint Paul,1,0,0,0,50,1,58.7,31.471445,0,0,0,63.05186506,0,0,0
66045,KS,Lawrence,0,0,0,0,683,1,803.4,0,0,0,0,0,0,0,0
70813,LA,Baton Rouge,0,0,0,0,"1,713",1,2015.8,0,0,0,0,0,0,0,0
97147,OR,Wheeler,1,1,1,1,287,1,337.9,287.1756279,287.1756279,287.1756279,287.1756279,100,100,100,100
02215,MA,Boston,0,0,0,0,"27,530",1,32773.4,0,0,0,0,0,0,0,0
08353,NJ,Shiloh,0,0,0,0,446,1,531.1,0,0,0,0,0,0,0,0
08629,NJ,Trenton,0,0,0,0,"10,644",1,12671.2,0,0,0,0,0,0,0,0
11516,NY,Cedarhurst,0,0,0,0,"8,645",1,10291.6,0,0,0,0,0,0,0,0
15112,PA,East Pittsburgh,0,0,0,0,"4,152",1,4943.1,0,0,0,0,0,0,0,0
23507,VA,Norfolk,0,0,0,0,"12,873",1,15325.0,0,0,0,0,0,0,0,0
47588,IN,Troy,0,0,0,0,404,1,480.7,0,0,0,0,0,0,0,0
49894,MI,Wells,1,1,0,0,587,1,698.9,572.28129,572.28129,0,0,97.4864454,97.4864454,0,0
60611,IL,Chicago,0,0,0,0,"20,549",1,24463.3,0,0,0,0,0,0,0,0
84112,UT,Salt Lake City,0,0,0,0,"1,810",1,2154.4,0,0,0,0,0,0,0,0
03854,NH,New Castle,0,0,0,0,811,1,977.3,0,0,0,0,0,0,0,0
46704,IN,Arcola,0,0,0,0,132,1,158.9,0,0,0,0,0,0,0,0
52158,IA,Marquette,1,1,1,0,269,1,324.6,269.388648,269.388648,269.388648,0,100,100,100,0
10029,NY,New York,0,0,0,0,"70,615",1,86116.1,0,0,0,0,0,0,0,0
10459,NY,Bronx,0,0,0,0,"45,834",1,55894.7,0,0,0,0,0,0,0,0
11436,NY,Jamaica,0,0,0,0,"19,785",1,24128.5,0,0,0,0,0,0,0,0
23517,VA,Norfolk,0,0,0,0,"4,996",1,6092.4,0,0,0,0,0,0,0,0
46048,IN,Ingalls,0,0,0,0,"1,429",1,1742.8,0,0,0,0,0,0,0,0
70112,LA,New Orleans,0,0,0,0,"3,306",1,4031.6,0,0,0,0,0,0,0,0
81043,CO,Hartman,1,1,1,1,43,1,52.9,43.3666761,43.3666761,43.3666761,43.3666761,100,100,100,100
87083,NM,Cochiti Lake,0,0,0,0,475,1,579.6,0,0,0,0,0,0,0,0
94528,CA,Diablo,0,0,0,0,846,1,1031.2,0,0,0,0,0,0,0,0
97130,OR,Manzanita,1,1,1,1,594,1,724.2,593.84077,593.84077,593.84077,593.84077,100,100,100,100
06409,CT,Centerbrook,0,0,0,0,467,1,576.9,0,0,0,0,0,0,0,0
10470,NY,Bronx,0,0,0,0,"17,265",1,21315.2,0,0,0,0,0,0,0,0
16501,PA,Erie,0,0,0,0,"3,668",1,4528.7,0,0,0,0,0,0,0,0
20629,MD,Dowell,0,0,0,0,733,1,904.4,0,0,0,0,0,0,0,0
49440,MI,Muskegon,0,0,0,0,"1,099",1,1357.1,0,0,0,0,0,0,0,0
54525,WI,Gile,1,1,1,0,193,1,238.2,192.9316952,192.9316952,192.9316952,0,100,100,100,0
54765,WI,Sand Creek,0,0,0,0,52,1,64.0,0,0,0,0,0,0,0,0
95328,CA,Keyes,0,0,0,0,"3,519",1,4344.0,0,0,0,0,0,0,0,0
02875,RI,Shannock,0,0,0,0,220,1,275.6,0,0,0,0,0,0,0,0
07504,NJ,Paterson,0,0,0,0,"12,039",1,15049.2,0,0,0,0,0,0,0,0
10553,NY,Mount Vernon,0,0,0,0,"12,968",1,16210.4,0,0,0,0,0,0,0,0
11370,NY,East Elmhurst,0,0,0,0,"30,894",1,38617.0,0,0,0,0,0,0,0,0
14202,NY,Buffalo,0,0,0,0,"3,548",1,4434.5,0,0,0,0,0,0,0,0
48437,MI,Genesee,0,0,0,0,409,1,511.9,0,0,0,0,0,0,0,0
53007,WI,Butler,0,0,0,0,"1,442",1,1803.0,0,0,0,0,0,0,0,0
55085,MN,Vermillion,0,0,0,0,374,1,468.1,0,0,0,0,0,0,0,0
66603,KS,Topeka,0,0,0,0,"2,551",1,3188.2,0,0,0,0,0,0,0,0
92385,CA,Skyforest,0,0,0,0,"1,250",1,1562.9,0,0,0,0,0,0,0,0
98505,WA,Olympia,0,0,0,0,599,1,749.1,0,0,0,0,0,0,0,0
03101,NH,Manchester,0,0,0,0,"3,577",1,4528.2,0,0,0,0,0,0,0,0
11569,NY,Point Lookout,0,0,0,0,"1,424",1,1802.2,0,0,0,0,0,0,0,0
14026,NY,Bowmansville,0,0,0,0,"1,137",1,1439.3,0,0,0,0,0,0,0,0
15232,PA,Pittsburgh,0,0,0,0,"11,037",1,13970.6,0,0,0,0,0,0,0,0
64105,MO,Kansas City,0,0,0,0,"3,744",1,4739.1,0,0,0,0,0,0,0,0
97050,OR,Rufus,1,1,0,0,190,1,240.2,189.789233,189.789233,0,0,100,100,0,0
98104,WA,Seattle,0,0,0,0,"15,100",1,19114.0,0,0,0,0,0,0,0,0
04341,ME,Coopers Mills,0,0,0,0,6,1,8.2,2.7082425,0,0,0,42.58022793,0,0,0
07721,NJ,Cliffwood,0,0,0,0,"2,143",1,2747.1,0,0,0,0,0,0,0,0
15546,PA,Jenners,0,0,0,0,369,1,473.5,0,0,0,0,0,0,0,0
19009,PA,Bryn Athyn,0,0,0,0,"1,108",1,1420.2,0,0,0,0,0,0,0,0
52534,IA,Beacon,0,0,0,0,467,1,598.6,0,0,0,0,0,0,0,0
73019,OK,University Of Ok,0,0,0,0,"2,881",1,3693.6,0,0,0,0,0,0,0,0
79908,TX,El Paso,0,0,0,0,"1,173",1,1503.6,0,0,0,0,0,0,0,0
