Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2019,12089,88625,73013,1277,70939
2019,12091,210738,168879,3279,64222
2019,12093,43372,35383,2061,45626
2019,12095,1393452,1121000,30862,63461
2019,12097,375751,295640,7466,51760
2019,12099,1496770,1246444,38579,66623
2019,12101,553947,454703,10423,55828
2019,12103,974996,837025,24669,56737
2019,12105,724777,584373,14153,51833
2019,12107,74521,60384,1654,42899
2019,12109,264672,214193,7152,90356
2019,12111,328297,271089,6144,58039
2019,12113,184313,148114,3848,64930
2019,12115,433742,379407,6104,66342
2019,12117,471826,384803,9983,70190
2019,12119,132420,124404,1210,60287
2019,12121,44417,36605,630,54312
2019,12123,22400,19063,356,40793
2019,12127,553284,467552,9508,53766
2019,12129,33739,27840,574,57226
2019,12131,74071,59727,1080,60457
2019,12133,25473,20710,186,42041
2019,13009,44890,37427,280,50129
2019,13013,83240,64020,1869,69890
2019,13015,107738,84543,2280,59911
2019,13021,153159,120536,5214,42140
2019,13029,39627,30172,1027,72996
2019,13031,79608,65358,2486,50436
2019,13033,22383,17200,279,37633
2019,13035,24936,19211,499,42211
2019,13039,54666,42947,1771,57162
2019,13045,119992,94330,5195,61133
2019,13047,67580,53767,1058,61487
2019,13051,289430,234877,8969,57611
2019,13055,25121,19768,413,37351
2019,13057,258773,203083,3634,86404
2019,13059,128331,107599,2988,39799
2019,13063,292256,220402,9732,51093
2019,13067,760141,603712,14753,79601
2019,13069,43273,33880,492,41643
2019,13071,45600,35188,814,48818
2019,13073,156714,122851,2705,88761
2019,13077,148509,116276,1613,78423
2019,13081,22637,17780,1079,46210
2019,13085,26108,22872,629,61568
2019,13087,25927,19907,789,41377
2019,13089,759297,601959,20058,63652
2019,13091,20605,16130,283,45410
2019,13095,87956,69840,4926,35062
2019,13097,146343,114249,4583,62669
2019,13103,64296,48740,1264,68292
2019,13107,20393,16387,599,41673
2019,13111,26188,23280,659,48068
2019,13113,114421,91773,1287,92172
2019,13115,98498,78628,1884,50880
2019,13117,244252,186828,3734,112108
2019,13119,23349,19095,278,48353
2019,13121,1063937,860712,24933,80013
2019,13123,31369,24094,313,60670
2019,13127,85292,69210,2019,59004
2019,13129,57963,46099,1181,50421
2019,13131,24633,19504,614,41084
2019,13135,936250,717751,15838,72109
2019,13137,45328,36896,452,45477
2019,13139,204441,159604,3776,67467
2019,13143,26798,22184,626,46410
2019,13145,35236,28200,1166,73165
2019,13147,27249,21927,446,57264
2019,13151,234561,182735,6420,71939
2019,13153,157863,121973,3241,66740
2019,13157,72977,56243,765,65063
2019,13169,28735,24619,206,56103
2019,13175,47546,37376,1238,40185
2019,13177,29992,23297,311,67469
2019,13179,61435,46016,1221,52754
2019,13185,117406,91982,3799,45683
2019,13187,33610,27488,646,51990
2019,13189,21312,16580,864,45080
2019,13195,29880,24096,1057,54259
2019,13199,19997,16024,927,45960
2019,13205,21863,17468,1276,24106
2019,13207,27578,22372,274,73386
2019,13213,40096,31717,1139,50170
2019,13215,195769,152154,5459,46934
2019,13217,111744,84678,2318,57254
2019,13219,40280,30871,586,89013
2019,13223,168667,131498,3803,75800
2019,13225,27546,22917,1832,50036
2019,13227,32591,27071,936,66235
2019,13233,42613,32875,644,52250
2019,13237,22119,18117,18,66329
2019,13245,202518,161865,5122,44973
2019,13247,90896,71306,3103,60560
2019,13255,66703,52884,1105,51677
2019,13257,25925,20341,409,47748
2019,13261,29524,23285,1139,34771
2019,13267,28630,24115,1243,42026
2019,13275,44451,35849,1900,51917
2019,13277,40644,31479,703,50373
2019,13279,26830,21184,1142,52917
2019,13285,69922,54939,1074,46198
2019,13291,24714,21039,612,61651
2019,13293,26320,20996,251,38494
2019,13295,69761,56513,2205,47856
2019,13297,94593,74943,3256,66176
2019,13299,35734,27780,1076,33358
2019,13303,20374,16647,342,36186
2019,13305,29927,23702,662,49618
2019,13311,30654,26579,542,61497
2019,13313,104628,80554,2455,52198
2019,13321,20247,16018,1000,38372
2019,15001,201513,162869,5494,67075
2019,15003,974563,792049,17386,87470
2019,15007,72293,57918,971,81971
2019,15009,167488,134718,3261,80754
2019,16001,481587,382250,9657,72021
2019,16005,87808,67650,1444,51989
2019,16011,46811,33867,1045,62410
2019,16013,22953,18071,165,68264
2019,16017,45739,37629,582,59592
2019,16019,119062,87140,636,64618
2019,16027,229849,172947,3129,58945
2019,16031,22557,16745,171,51674
2019,16039,27873,22068,1107,39655
2019,16051,29871,20979,466,60885
2019,16053,22906,16357,509,60427
2019,16055,165697,131718,1700,62579
2019,16057,40108,32852,862,54534
2019,16065,39907,30951,1474,42830
2019,16067,21940,16002,447,57410
2019,16069,40408,32851,562,72385
2019,16075,23952,19019,177,52850
2019,16083,86878,64052,1425,56276
2019,17001,65435,52704,1399,55727
2019,17007,53544,42420,1395,70761
2019,17011,32628,26632,721,56346
2019,17019,209689,175052,5329,52405
2019,17021,32304,26019,514,48742
2019,17027,37562,31185,239,63796
2019,17029,50621,43340,1136,51171
2019,17031,5150233,4159581,152383,69429
2019,17037,104897,84634,3331,64131
2019,17043,922921,739790,17838,96403
2019,17049,34008,26908,350,56979
2019,17051,21336,17378,88,46456
2019,17055,38469,31094,826,42489
2019,17057,34340,28668,774,49422
2019,17063,51054,39924,722,82737
2019,17073,48913,39764,411,60891
2019,17075,27114,22127,658,49141
2019,17077,56750,47576,1716,34074
2019,17081,37684,30105,1676,50098
2019,17083,21773,18025,484,64539
2019,17085,21235,18085,232,67154
2019,17089,532403,415859,10184,84368
2019,17091,109862,88384,2230,60923
2019,17093,128990,97786,2310,104858
2019,17095,49699,41072,771,37003
2019,17097,696535,552676,15456,92511
2019,17099,108669,88660,2483,59130
2019,17103,34096,28268,392,54274
2019,17105,35648,29225,635,50877
2019,17107,28618,23747,710,50314
2019,17109,29682,25179,1269,43581
2019,17111,307774,245509,6841,88879
2019,17113,171517,139016,2404,68784
2019,17115,104009,83285,2686,50839
2019,17117,44926,36549,1842,51995
2019,17119,262966,212176,5127,67440
2019,17121,37205,29658,1207,53806
2019,17133,34637,27907,559,89011
2019,17135,28414,23122,810,48860
2019,17137,33658,28367,1407,56971
2019,17141,50643,40595,1999,58937
2019,17143,179179,140807,4769,57247
2019,17145,20916,17823,461,58428
2019,17157,31782,26647,1033,60301
2019,17161,141879,114544,3701,58313
2019,17163,259686,205354,6087,57169
2019,17165,23491,19061,302,53134
2019,17167,194672,156565,5319,61280
2019,17173,21634,17368,383,67028
2019,17177,44498,36026,911,50935
2019,17179,131803,105241,2439,65848
2019,17183,75758,59587,2744,43111
2019,17195,55175,44833,1638,47491
2019,17197,690743,543613,14080,90134
2019,17199,66597,53797,1190,58097
2019,17201,282572,223705,9890,59455
2019,17203,38459,30237,364,72470
2019,18001,35777,25441,552,49372
2019,18003,379299,292857,7317,56519
2019,18005,83779,66898,851,72555
2019,18011,67843,51978,681,70813
2019,18015,20257,16918,215,50656
2019,18017,37689,30222,485,51494
2019,18019,118302,94398,2609,59064
2019,18021,26225,20709,637,54860
2019,18023,32399,24544,394,54130
2019,18027,33351,24912,194,60006
2019,18029,49458,40178,949,71098
2019,18031,26559,20781,336,62617
2019,18033,43475,34216,583,56306
2019,18035,114135,96820,3544,45065
2019,18037,42736,33582,612,61079
2019,18039,206341,156705,3241,54531
2019,18041,21108,17803,493,44195
2019,18043,78522,62181,1243,63219
2019,18047,22758,17952,85,69213
2019,18049,20462,15551,379,54544
2019,18051,33659,26799,351,62514
2019,18053,65769,53908,1786,47206
2019,18055,31922,26024,748,51783
2019,18057,338011,259078,5597,105062
2019,18059,78168,62774,1402,69392
2019,18061,40515,32363,1032,64940
2019,18063,170311,132926,2639,85381
2019,18065,47972,39215,840,47522
2019,18067,82544,65965,2227,53440
2019,18069,36520,29635,565,53028
2019,18071,44231,36064,592,57184
2019,18073,33562,27080,893,65074
2019,18075,20436,15770,287,45645
2019,18077,32308,26439,246,50687
2019,18079,27735,22331,136,57561
2019,18081,158167,124394,1914,73651
2019,18083,36594,29650,105,47216
2019,18085,79456,62373,1607,64099
2019,18087,39614,28296,358,70266
2019,18089,485493,386440,14341,57081
2019,18091,109888,89299,1693,56019
2019,18093,45370,37243,891,58040
2019,18095,129569,105017,3264,55142
2019,18097,964582,752767,27521,50458
2019,18099,46258,35346,622,50244
2019,18103,35516,28971,339,53809
2019,18105,148431,127899,2995,52453
2019,18107,38338,30558,1148,52014
2019,18109,70489,57191,925,62862
2019,18113,47744,37225,867,60299
2019,18119,20799,16651,896,55417
2019,18127,170389,138215,3700,72483
2019,18129,25427,20661,526,64942
2019,18133,37576,31130,73,67321
2019,18135,24665,19793,1095,51299
2019,18137,28324,22638,666,61754
2019,18141,271826,215283,5661,53456
2019,18143,22431,17819,306,49915
2019,18145,44729,35059,1007,58478
2019,18147,20277,16254,309,53507
2019,18149,22995,18100,222,55123
2019,18151,34594,28267,404,58300
2019,18153,22230,17573,883,56345
2019,18157,195732,159564,2766,49352
2019,18163,181451,146197,4581,51350
2019,18167,107038,88053,4382,48013
2019,18169,30996,25605,569,61824
2019,18173,62998,50260,1187,80065
2019,18175,28036,22167,424,49627
2019,18177,65884,52863,1444,47944
2019,18179,28296,21955,377,57653
2019,18181,24102,19133,516,58770
2019,18183,33964,27457,943,67674
2019,19011,25645,20272,314,67385
2019,19013,131228,106575,3702,60506
2019,19015,26234,21361,117,59267
2019,19017,25062,20072,455,66138
2019,19019,21175,16408,167,68525
2019,19021,19620,15292,56,56453
2019,19027,20165,15815,162,56177
2019,19033,42450,34381,423,52267
2019,19045,46429,37207,975,55522
2019,19049,93453,71192,2214,94885
2019,19057,38967,32925,624,51343
2019,19061,97311,78269,1506,62178
2019,19065,19650,15777,307,53217
2019,19087,19954,16227,464,55890
2019,19099,37185,29964,376,68456
2019,19103,151140,124858,3331,66011
2019,19105,20681,16733,159,65327
2019,19111,33657,27300,1103,45216
2019,19113,226706,180375,5063,63559
2019,19123,22095,17419,278,56663
2019,19125,33253,26602,618,63358
2019,19127,39369,30826,1189,51950
2019,19139,42664,33342,1215,59716
2019,19149,25177,19504,203,67834
2019,19153,490161,382008,12685,66918
2019,19155,93206,73958,1344,60056
2019,19163,172943,137279,3492,65122
2019,19167,34855,26027,511,70186
2019,19169,97117,83326,2643,63107
2019,19179,34969,27804,1075,49856
2019,19181,51466,40486,709,74714
2019,19183,21965,17531,373,58594
2019,19187,35904,29356,467,50723
2019,19191,19991,16899,320,66630
2019,19193,103107,79062,1717,58945
2019,20009,25779,20203,466,48159
2019,20015,66911,51902,1365,61951
2019,20021,19939,15580,83,48386
2019,20035,34908,27192,1147,51714
2019,20037,38818,31178,608,37890
2019,20045,122259,101542,3523,64233
2019,20051,28553,23167,742,50683
2019,20055,36467,25477,833,55757
2019,20057,33619,24459,715,46851
2019,20059,25544,20504,266,52516
2019,20061,31670,22559,194,60476
2019,20079,34429,26973,427,64794
2019,20091,602401,474834,8968,91771
2019,20099,19618,15448,231,40459
2019,20103,81758,64445,1499,77070
2019,20111,33195,27590,1394,49003
2019,20113,28542,23585,101,65707
2019,20121,34237,26533,261,74082
2019,20125,31829,25311,791,42229
2019,20149,24383,17780,88,72962
2019,20155,61998,49797,1271,53584
2019,20161,74232,63397,2895,50920
2019,20169,54224,43224,572,56656
2019,20173,516042,399729,14066,59716
2019,20175,21428,14723,561,56378
2019,20177,176875,140812,2886,59441
2019,20191,22836,17940,317,49057
2019,20209,165429,124406,4367,46964
2019,21003,21315,15958,413,45527
2019,21005,22747,17970,269,50679
2019,21009,44249,34944,1571,41115
2019,21013,27474,22570,1314,30489
2019,21015,133581,103800,1544,76443
2019,21017,19788,16496,491,43298
2019,21019,46718,38072,1186,51159
2019,21021,30060,24748,1063,60247
2019,21027,19642,15256,627,40401
2019,21029,81676,67096,1657,65560
2019,21035,39001,32368,425,44270
2019,21037,93584,76274,1797,66439
2019,21043,26797,21171,666,44576
2019,21047,70461,54425,3053,47445
2019,21049,36263,28693,1060,55323
2019,21051,19954,15994,563,32580
2019,21059,101511,78685,1740,50964
2019,21067,323152,262965,9315,58356
2019,21071,35589,28894,579,35462
2019,21073,50991,41745,769,64127
2019,21079,19940,16044,767,42040
2019,21081,25069,19018,184,52348
2019,21083,37266,29817,960,49275
2019,21085,26427,21221,465,42760
2019,21089,35098,28586,390,53672
2019,21093,110958,87201,2706,57463
2019,21095,26010,20491,1208,25401
2019,21097,19501,15356,68,36595
2019,21101,45210,37747,1110,52387
2019,21107,44686,35277,872,48412
2019,21111,766757,617069,18123,59049
2019,21113,54115,41417,2077,62757
2019,21115,21926,17175,294,25200
2019,21117,166998,131669,2536,68849
2019,21121,31145,25494,640,29780
2019,21125,60813,47951,928,44869
2019,21133,21553,18004,548,27153
2019,21137,24549,19858,1013,45046
2019,21141,27102,21648,217,47270
2019,21145,65418,51880,1003,45084
2019,21151,92987,75681,2481,49421
2019,21157,31100,25688,28,61761
2019,21163,28572,23357,362,52208
2019,21167,23765,18871,618,57065
2019,21173,28157,22080,359,57236
2019,21177,30622,24906,305,43840
2019,21179,46233,36796,451,66056
2019,21183,23994,19530,573,48780
2019,21185,66799,52365,1668,97968
2019,21193,25758,20712,792,41203
2019,21195,57876,47587,1940,33764
2019,21199,64979,52034,1626,43807
2019,21205,24460,21222,900,43376
2019,21207,21823,17304,322,56172
2019,21209,57004,43769,595,73833
2019,21211,49024,39459,45,75336
2019,21217,25769,21659,551,55933
2019,21227,132896,106524,3421,52645
2019,21231,20333,17125,308,31057
2019,21235,36264,28148,1089,43595
2019,21239,26734,21605,511,62141
2019,22001,62045,47625,1803,44426
2019,22003,25627,20526,723,50173
2019,22005,126604,95705,1541,85425
2019,22007,21891,17761,267,51263
2019,22009,40144,31999,933,30833
2019,22011,37497,28885,1562,53063
2019,22015,127039,99797,1529,49962
2019,22017,240204,190182,6110,45537
2019,22019,203436,157191,4953,51246
2019,22029,19259,14904,358,32359
2019,22031,27463,21336,510,45295
2019,22033,440059,352757,15107,56451
2019,22039,33395,25671,1777,27359
2019,22041,20874,16040,511,31005
2019,22043,22389,18384,222,50780
2019,22045,69830,54260,665,50991
2019,22047,32511,26238,885,61886
2019,22051,432493,347628,9653,56069
2019,22053,31368,24010,961,38021
2019,22055,244390,192258,6929,60567
2019,22057,97614,76669,2719,51339
2019,22061,46742,38254,594,31834
2019,22063,140789,109968,2740,62187
2019,22067,24874,19487,1001,29012
2019,22069,38158,32457,2607,51326
2019,22071,390144,320571,15894,45615
2019,22073,153279,119753,2355,41137
2019,22075,23197,18259,451,70775
2019,22077,21730,18281,122,35398
2019,22079,129648,101781,2289,50490
2019,22083,19862,15787,688,40133
2019,22085,23884,19183,630,45229
2019,22087,47244,35850,1260,46317
2019,22089,53100,42246,1042,76272
2019,22093,21096,16696,800,57002
2019,22095,42837,33058,569,59408
2019,22097,82124,63817,2020,38681
2019,22099,53431,41741,1908,43248
2019,22101,49348,39832,884,40714
2019,22103,260419,205049,5125,69076
2019,22105,134758,104677,3442,47825
2019,22109,110461,86739,2848,48446
2019,22111,22108,17962,466,42599
2019,22113,59511,45532,563,50622
2019,22115,47429,36725,807,52296
2019,22117,46194,36322,1642,32883
2019,22119,38340,30785,856,27619
2019,22121,26465,21497,125,72127
2019,23001,108277,87583,1415,63813
2019,23003,67055,56171,1795,38768
2019,23005,295003,247753,4240,76059
2019,23007,30199,25733,1232,55123
2019,23009,54987,47240,710,60354
2019,23011,122302,102483,2005,55389
2019,23013,39772,33605,478,55699
2019,23015,34634,29477,530,59590
2019,23017,57975,48587,952,51511
2019,23019,152148,128734,3016,50449
2019,23023,35856,29749,424,66367
2019,23025,50484,42248,995,44307
2019,23027,39715,33207,836,50582
2019,23029,31379,26310,1068,38121
2019,23031,207641,174837,4409,66648
2019,24001,70416,59881,1740,48867
2019,24003,579234,464237,10942,101147
2019,24005,827370,667977,18621,77358
2019,24009,92525,73799,1585,112380
2019,24011,33406,26573,865,65763
2019,24013,168447,136902,2334,103014
2019,24015,102855,82870,1279,76441
2019,24017,163257,128113,3242,103932
2019,24019,31929,25822,1036,47139
2019,24021,259547,206693,5080,103516
2019,24023,29014,24676,786,63630
2019,24025,255441,206175,3977,92331
2019,24027,325690,256415,7933,121618
2019,24031,1050688,836379,25876,110389
2019,24033,909327,728050,27774,86290
2019,24035,50381,40859,618,105290
2019,24037,113510,90360,2334,87947
2019,24039,25616,21517,405,35650
2019,24041,37181,32220,613,78524
2019,24043,151049,121308,3994,59140
2019,24045,103609,84901,3074,54402
2019,24047,52276,44370,922,67787
2019,24510,593490,485560,22110,50177
2019,25001,212990,185539,3480,85042
2019,25003,124944,106770,2571,58895
2019,25005,565217,464791,12038,70402
2019,25009,789034,643072,19859,83810
2019,25011,70180,60328,1967,60018
2019,25013,466372,379992,10493,60161
2019,25015,160830,141093,3800,74778
2019,25017,1611699,1332772,29432,107056
2019,25021,706775,578254,12794,107361
2019,25023,521202,424269,12619,90880
2019,25025,803907,686553,21869,77558
2019,25027,830622,680317,19744,78345
2019,26005,118081,93241,1126,66278
2019,26007,28405,23710,1317,41278
2019,26009,23324,19914,268,59367
2019,26015,61550,49322,1692,67785
2019,26017,103126,84877,2284,49610
2019,26021,153401,123771,3647,50153
2019,26023,43517,35020,415,51702
2019,26025,134159,108281,3709,49055
2019,26027,51787,42298,1374,53527
2019,26029,26143,22076,525,58970
2019,26031,25276,21609,1078,48293
2019,26033,37349,30837,1052,50452
2019,26035,30950,25315,799,42656
2019,26037,79595,64161,1286,69651
2019,26041,35784,29681,825,46808
2019,26043,25239,21080,273,53415
2019,26045,110268,90007,2446,65409
2019,26047,33415,27909,787,58444
2019,26049,405813,326758,16359,50389
2019,26051,25449,21264,508,46116
2019,26055,93088,76960,1554,65266
2019,26057,40711,33853,877,50893
2019,26059,45605,37323,491,45822
2019,26061,35684,29474,471,43121
2019,26063,30981,25809,674,48424
2019,26065,292406,241713,7893,54395
2019,26067,64697,52053,1492,58985
2019,26069,25127,21582,838,42917
2019,26073,69872,59184,2553,45201
2019,26075,158510,128306,3763,55124
2019,26077,265066,214250,6684,56441
2019,26081,656955,517040,13823,66532
2019,26087,87607,72399,2073,66263
2019,26089,21761,18717,339,69280
2019,26091,98451,80215,2593,53865
2019,26093,191995,157142,4140,86512
