Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI,Total Population (ACS1),Labor Force (ACS1),Unemployed (ACS1),Median Income (ACS1),Total Population (ACS5),Labor Force (ACS5),Unemployed (ACS5),Median Income (ACS5),Total Population (ACSSE),Labor Force (ACSSE),Unemployed (ACSSE),Median Income (ACSSE),FarP,RucaRural,RucaSuburban,RucaUrban,CdcRurality
2016,21029,3486,6898,172703,2940,5667,138816,79151,63332,1484,65359,77727,61929.0,2746.0,58702.0,79151,63332.0,1484.0,65359.0,0.0,1.0,4.0,13.0,2.0
2017,21029,2627,5130,125107,2300,4418,108118,80246,64423,1703,62319,78622,62905.0,2400.0,59917.0,80246,64423.0,1703.0,62319.0,0.0,1.0,4.0,13.0,2.0
2018,21029,2529,4810,126180,2279,4148,108608,81069,66088,1437,58119,79466,63802.0,1993.0,60534.0,81069,66088.0,1437.0,58119.0,0.0,1.0,4.0,13.0,2.0
2019,21029,2711,5298,141803,2502,4857,125856,81676,67096,1657,65560,80171,64829.0,1722.0,63348.0,81676,67096.0,1657.0,65560.0,0.0,1.0,4.0,13.0,2.0
2014,21037,2109,3543,115245,2124,3566,100004,91833,73722,2761,50872,91268,73165.0,4045.0,54482.0,91833,73722.0,2761.0,50872.0,0.0,0.0,2.0,23.0,2.0
2015,21037,2862,4797,159333,2952,5151,163614,92066,75247,1851,51208,91475,73523.0,3339.0,54621.0,92066,75247.0,1851.0,51208.0,0.0,0.0,2.0,23.0,2.0
2016,21037,3790,6426,219096,3863,6584,241551,92211,75143,2297,62536,91456,73934.0,2860.0,56772.0,92211,75143.0,2297.0,62536.0,0.0,0.0,2.0,23.0,2.0
2017,21037,2983,4986,164798,2961,4901,168908,92488,75808,1620,61379,91804,74589.0,2641.0,57208.0,92488,75808.0,1620.0,61379.0,0.0,0.0,2.0,23.0,2.0
2018,21037,2910,4769,166673,2964,4855,167588,93152,76020,2168,59524,92267,75215.0,2222.0,59782.0,93152,76020.0,2168.0,59524.0,0.0,0.0,2.0,23.0,2.0
2019,21037,3147,5206,196803,3193,5529,184906,93584,76274,1797,66439,92861,75592.0,1955.0,63050.0,93584,76274.0,1797.0,66439.0,0.0,0.0,2.0,23.0,2.0
2014,21047,2913,6037,78583,3248,7257,103832,74250,55340,3575,35755,74459,55208.0,3811.0,38720.0,74250,55340.0,3575.0,35755.0,0.0,7.0,8.0,4.0,3.0
2015,21047,3094,6651,93879,4048,9589,138706,73309,54290,1877,39827,74159,54889.0,3485.0,39521.0,73309,54290.0,1877.0,39827.0,0.0,7.0,8.0,4.0,3.0
2016,21047,3929,8940,126175,5091,12042,180285,72351,53987,1250,41140,73936,54921.0,2765.0,40253.0,72351,53987.0,1250.0,41140.0,0.0,7.0,8.0,4.0,3.0
2017,21047,3463,7308,115877,3671,8343,129429,70416,53029,1162,43940,72438,54136.0,2109.0,41849.0,70416,53029.0,1162.0,43940.0,0.0,7.0,8.0,4.0,3.0
2018,21047,3111,6625,106518,3715,8080,132309,71671,53933,2994,38448,72263,54190.0,2140.0,41235.0,71671,53933.0,2994.0,38448.0,0.0,7.0,8.0,4.0,3.0
2019,21047,3374,7440,130709,3778,8808,143043,70461,54425,3053,47445,71414,53792.0,1880.0,43919.0,70461,54425.0,3053.0,47445.0,0.0,7.0,8.0,4.0,3.0
2014,21059,1241,2485,51392,1168,2264,46905,98275,77210,2523,41685,97631,76330.0,3155.0,45760.0,98275,77210.0,2523.0,41685.0,0.0,0.0,5.0,18.0,4.0
2015,21059,1595,3238,73352,1593,3132,82571,99259,77801,3020,48791,98173,76820.0,3210.0,45989.0,99259,77801.0,3020.0,48791.0,0.0,0.0,5.0,18.0,4.0
2016,21059,2080,4207,101300,2078,4254,98071,99674,77552,3071,51764,98724,77035.0,3050.0,46675.0,99674,77552.0,3071.0,51764.0,0.0,0.0,5.0,18.0,4.0
2017,21059,1666,3308,76280,1636,3164,79669,100374,78413,1909,49507,99258,77513.0,2855.0,48371.0,100374,78413.0,1909.0,49507.0,0.0,0.0,5.0,18.0,4.0
2018,21059,1620,3105,74767,1538,2896,72418,101104,78526,1913,50934,99937,78005.0,2601.0,49836.0,101104,78526.0,1913.0,50934.0,0.0,0.0,5.0,18.0,4.0
2019,21059,1682,3186,75264,1716,3274,82688,101511,78685,1740,50964,100474,78310.0,2414.0,51673.0,101511,78685.0,1740.0,50964.0,0.0,0.0,5.0,18.0,4.0
2014,21067,6250,10504,277692,5980,10718,301575,310797,251471,11471,47968,304473,246175.0,13424.0,48667.0,310797,251471.0,11471.0,47968.0,0.0,0.0,4.0,78.0,3.0
2015,21067,8756,15285,473350,8926,16277,548668,314488,255389,8110,51948,308306,249544.0,11596.0,49778.0,314488,255389.0,8110.0,51948.0,0.0,0.0,4.0,78.0,3.0
2016,21067,10910,19503,814944,12667,23403,771203,318449,257828,10854,53178,311529,252060.0,10943.0,50661.0,318449,257828.0,10854.0,53178.0,0.0,0.0,4.0,78.0,3.0
2017,21067,8347,14259,451070,9277,16241,544938,321959,260333,8900,56137,315109,255104.0,10512.0,53013.0,321959,260333.0,8900.0,56137.0,0.0,0.0,4.0,78.0,3.0
2018,21067,8129,13800,501356,8815,15534,538061,323780,262377,9049,54896,318734,258326.0,9565.0,54918.0,323780,262377.0,9049.0,54896.0,0.0,0.0,4.0,78.0,3.0
2019,21067,8517,14613,482959,9703,17381,625482,323152,262965,9315,58356,320601,260299.0,8965.0,57291.0,323152,262965.0,9315.0,58356.0,0.0,0.0,4.0,78.0,3.0
2014,21093,2494,5306,92604,2951,6271,115121,108266,84408,3651,50900,107565,83100.0,4484.0,49602.0,108266,84408.0,3651.0,50900.0,0.0,0.0,5.0,17.0,4.0
2015,21093,3535,7887,154007,3515,7892,172559,106439,83013,3629,49229,107529,83181.0,4096.0,50765.0,106439,83013.0,3629.0,49229.0,0.0,0.0,5.0,17.0,4.0
2016,21093,4870,11322,234364,4494,10189,224044,107316,84045,3693,52148,107573,83554.0,3857.0,51541.0,107316,84045.0,3693.0,52148.0,0.0,0.0,5.0,17.0,4.0
2017,21093,3727,8180,171213,3474,7367,169880,108071,84262,2223,51167,107699,84017.0,3251.0,51923.0,108071,84262.0,2223.0,51167.0,0.0,0.0,5.0,17.0,4.0
2018,21093,3522,7405,166516,3446,7300,174248,110356,86188,2156,50981,108095,84498.0,2987.0,53168.0,110356,86188.0,2156.0,50981.0,0.0,0.0,5.0,17.0,4.0
2019,21093,3765,8593,193322,3584,7801,183007,110958,87201,2706,57463,108527,84894.0,2914.0,54367.0,110958,87201.0,2706.0,57463.0,0.0,0.0,5.0,17.0,4.0
2014,21111,12748,22693,567340,12841,23543,649886,760026,605244,26902,48210,751485,597548.0,36608.0,47692.0,760026,605244.0,26902.0,48210.0,0.0,1.0,1.0,189.0,1.0
2015,21111,16045,28759,878196,16905,31982,977292,763623,610641,24117,51259,755809,602071.0,33210.0,48695.0,763623,610641.0,24117.0,51259.0,0.0,1.0,1.0,189.0,1.0
2016,21111,20436,36906,1156551,22396,42823,1355828,765352,613520,22996,51991,759724,606237.0,28759.0,50099.0,765352,613520.0,22996.0,51991.0,0.0,1.0,1.0,189.0,1.0
2017,21111,16883,29924,919639,18166,33253,1192357,771158,617689,22931,55044,764378,610647.0,25562.0,52237.0,771158,617689.0,22931.0,55044.0,0.0,1.0,1.0,189.0,1.0
2018,21111,14379,24520,825763,16014,28537,1093534,770517,619256,20820,55851,767154,613949.0,23660.0,54357.0,770517,619256.0,20820.0,55851.0,0.0,1.0,1.0,189.0,1.0
2019,21111,15517,26894,902208,16781,30790,1458647,766757,617069,18123,59049,767419,615591.0,22015.0,56586.0,766757,617069.0,18123.0,59049.0,0.0,1.0,1.0,189.0,1.0
2014,21117,4070,7180,176563,3928,7117,203216,163929,127557,5657,54300,161915,126093.0,7147.0,54817.0,163929,127557.0,5657.0,54300.0,0.0,0.0,3.0,38.0,2.0
2015,21117,5597,10194,283578,5498,10371,290361,165012,129643,4817,52043,163007,127102.0,6649.0,54296.0,165012,129643.0,4817.0,52043.0,0.0,0.0,3.0,38.0,2.0
2016,21117,7130,13011,368923,7184,13464,436402,164945,129272,3226,62182,163393,127720.0,5643.0,56568.0,164945,129272.0,3226.0,62182.0,0.0,0.0,3.0,38.0,2.0
2017,21117,5659,9848,290914,5475,10224,322682,165399,130019,3848,58595,163987,128542.0,4620.0,58674.0,165399,130019.0,3848.0,58595.0,0.0,0.0,3.0,38.0,2.0
2018,21117,5561,9582,301532,5346,9607,293514,166051,130378,4804,64441,164688,129244.0,4246.0,61606.0,166051,130378.0,4804.0,64441.0,0.0,0.0,3.0,38.0,2.0
2019,21117,5903,10385,345245,5845,10862,338023,166998,131669,2536,68849,165668,130197.0,3761.0,64339.0,166998,131669.0,2536.0,68849.0,0.0,0.0,3.0,38.0,2.0
2014,21145,1134,2126,46065,1179,2208,45592,65316,53082,1533,36712,65545,52679.0,2245.0,43650.0,65316,53082.0,1533.0,36712.0,37.5,3.0,14.0,0.0,5.0
2015,21145,1589,3229,73104,1510,2902,71083,65018,52675,1365,51114,65408,52633.0,1886.0,44067.0,65018,52675.0,1365.0,51114.0,37.5,3.0,14.0,0.0,5.0
2016,21145,1999,4020,102675,2032,4007,119177,65162,53161,1142,39048,65292,52692.0,1563.0,42303.0,65162,53161.0,1142.0,39048.0,37.5,3.0,14.0,0.0,5.0
2017,21145,1569,3121,73032,1577,3055,80039,65385,51985,1379,49436,65285,52573.0,1494.0,42894.0,65385,51985.0,1379.0,49436.0,37.5,3.0,14.0,0.0,5.0
2018,21145,1586,3008,79521,1465,2741,71647,65346,52815,878,47764,65284,52532.0,1267.0,44486.0,65346,52815.0,878.0,47764.0,37.5,3.0,14.0,0.0,5.0
2019,21145,1659,3178,86038,1652,3227,94223,65418,51880,1003,45084,65268,52356.0,1164.0,46080.0,65418,51880.0,1003.0,45084.0,37.5,3.0,14.0,0.0,5.0
2014,21151,1717,3206,67369,1601,2790,67476,87340,70854,3887,43973,85485,69455.0,3925.0,42155.0,87340,70854.0,3887.0,43973.0,0.0,5.0,14.0,0.0,5.0
2015,21151,2267,4440,99330,2168,3993,96828,87824,71189,3293,45383,85838,69587.0,3727.0,42390.0,87824,71189.0,3293.0,45383.0,0.0,5.0,14.0,0.0,5.0
2016,21151,3142,6140,153325,2961,5594,149048,89547,72213,2819,43840,87324,70711.0,3381.0,43707.0,89547,72213.0,2819.0,43840.0,0.0,5.0,14.0,0.0,5.0
2017,21151,2519,4683,116549,2406,4383,106678,91226,74481,2771,50893,88376,71657.0,3089.0,46674.0,91226,74481.0,2771.0,50893.0,0.0,5.0,14.0,0.0,5.0
2018,21151,2459,4611,111184,2336,4181,106775,92368,75534,1801,52047,89700,72741.0,2957.0,48687.0,92368,75534.0,1801.0,52047.0,0.0,5.0,14.0,0.0,5.0
2019,21151,2807,5326,138282,2424,4443,120033,92987,75681,2481,49421,90802,73776.0,2616.0,50060.0,92987,75681.0,2481.0,49421.0,0.0,5.0,14.0,0.0,5.0
2016,21185,2657,6562,262596,2406,5072,215501,65560,51227,915,90341,63876,49295.0,1273.0,86324.0,65560,51227.0,915.0,90341.0,0.0,0.0,1.0,13.0,2.0
2017,21185,1889,4297,181105,1777,3635,173802,66415,50308,865,96576,64633,49999.0,1118.0,92237.0,66415,50308.0,865.0,96576.0,0.0,0.0,1.0,13.0,2.0
2018,21185,1795,4055,174372,1763,3578,155229,66470,51121,1197,102033,65374,50706.0,995.0,97597.0,66470,51121.0,1197.0,102033.0,0.0,0.0,1.0,13.0,2.0
2019,21185,2083,4788,195398,1888,3860,179238,66799,52365,1668,97968,65967,51169.0,1110.0,99128.0,66799,52365.0,1668.0,97968.0,0.0,0.0,1.0,13.0,2.0
2014,21195,494,1020,16294,748,1472,20798,63034,51227,2646,31426,64380,52027.0,2539.0,32571.0,63034,51227.0,2646.0,31426.0,100.0,19.0,0.0,0.0,6.0
2015,21195,628,1277,24728,881,1942,43082,61792,50632,1926,33321,63434,51326.0,2498.0,33183.0,61792,50632.0,1926.0,33321.0,100.0,19.0,0.0,0.0,6.0
2014,21227,2354,4523,81246,2216,4078,75230,120460,95497,4909,50752,117169,93288.0,5582.0,45209.0,120460,95497.0,4909.0,50752.0,0.0,0.0,5.0,19.0,4.0
2015,21227,2956,5682,126446,2897,5427,122653,122851,98381,4176,44679,118950,94766.0,4867.0,44911.0,122851,98381.0,4176.0,44679.0,0.0,0.0,5.0,19.0,4.0
2016,21227,3956,7915,184229,3941,7265,167367,125532,100061,2539,46686,121066,96631.0,4243.0,46929.0,125532,100061.0,2539.0,46686.0,0.0,0.0,5.0,19.0,4.0
2017,21227,3037,5764,128752,3126,5635,141246,128845,102417,2875,48962,123824,98769.0,3555.0,49508.0,128845,102417.0,2875.0,48962.0,0.0,0.0,5.0,19.0,4.0
2018,21227,3075,6019,147078,3037,5496,141636,131264,104852,2665,53601,126427,100801.0,3328.0,52007.0,131264,104852.0,2665.0,53601.0,0.0,0.0,5.0,19.0,4.0
2019,21227,3393,6535,173761,3152,5884,148518,132896,106524,3421,52645,128652,102788.0,3106.0,52270.0,132896,106524.0,3421.0,52645.0,0.0,0.0,5.0,19.0,4.0
2014,23001,1601,2733,55956,1759,3043,68583,107440,86076,3378,48007,107470,86084.0,5003.0,45765.0,107440,86076.0,3378.0,48007.0,0.0,1.0,7.0,20.0,4.0
2015,23001,2361,4065,97729,2362,4235,104964,107233,86334,1929,50338,107393,86100.0,4118.0,47537.0,107233,86334.0,1929.0,50338.0,0.0,1.0,7.0,20.0,4.0
2016,23001,3296,5649,152487,3117,5470,147216,107319,86697,2489,49081,107376,86105.0,3310.0,48728.0,107319,86697.0,2489.0,49081.0,0.0,1.0,7.0,20.0,4.0
2017,23001,2680,4465,113106,2525,4497,115960,107651,87169,2857,48286,107317,86257.0,2926.0,49538.0,107651,87169.0,2857.0,48286.0,0.0,1.0,7.0,20.0,4.0
2018,23001,2643,4442,119681,2474,4347,112314,107679,87765,2950,49697,107444,86464.0,2605.0,51412.0,107679,87765.0,2950.0,49697.0,0.0,1.0,7.0,20.0,4.0
2019,23001,2767,4654,129237,2715,4892,133921,108277,87583,1415,63813,107602,86746.0,2216.0,53509.0,108277,87583.0,1415.0,63813.0,0.0,1.0,7.0,20.0,4.0
2014,23003,653,1168,32855,738,1231,29751,69447,58214,1984,35439,70653,58873.0,2498.0,37378.0,69447,58214.0,1984.0,35439.0,97.67441860465117,24.0,0.0,0.0,6.0
2015,23003,667,1243,30978,922,1657,38761,68628,57537,2057,36596,70005,58480.0,2492.0,36923.0,68628,57537.0,2057.0,36596.0,97.67441860465117,24.0,0.0,0.0,6.0
2016,23003,1060,2041,51211,1175,2167,57010,67959,57060,993,39450,69405,58080.0,2034.0,38087.0,67959,57060.0,993.0,39450.0,97.67441860465117,24.0,0.0,0.0,6.0
2017,23003,861,1661,42588,951,1695,47595,67653,56796,1211,43015,68840,57675.0,1676.0,39021.0,67653,56796.0,1211.0,43015.0,97.67441860465117,24.0,0.0,0.0,6.0
2018,23003,818,1467,37443,877,1541,40634,67111,56592,1705,38233,68269,57370.0,1593.0,39824.0,67111,56592.0,1705.0,38233.0,97.67441860465117,24.0,0.0,0.0,6.0
2019,23003,1034,2056,56017,919,1709,43435,67055,56171,1795,38768,67809,56974.0,1546.0,41123.0,67055,56171.0,1795.0,38768.0,97.67441860465117,24.0,0.0,0.0,6.0
2014,23005,5816,8780,317632,5551,8523,356964,287797,237629,7344,61992,284351,233795.0,9291.0,59560.0,287797,237629.0,7344.0,61992.0,0.0,6.0,17.0,44.0,3.0
2015,23005,8344,13424,544655,7838,12540,447302,289977,241039,6489,64215,286119,236013.0,8608.0,60051.0,289977,241039.0,6489.0,64215.0,0.0,6.0,17.0,44.0,3.0
2016,23005,11201,18139,775243,10572,17196,621687,292041,243280,3415,65913,288204,238482.0,7447.0,61902.0,292041,243280.0,3415.0,65913.0,0.0,6.0,17.0,44.0,3.0
2017,23005,8861,13852,629612,8137,12984,527263,292500,243814,6474,71975,289173,239833.0,6591.0,65702.0,292500,243814.0,6474.0,71975.0,0.0,6.0,17.0,44.0,3.0
2018,23005,8768,13463,633453,8024,12445,515396,293557,245989,3938,72452,290944,242041.0,5629.0,69708.0,293557,245989.0,3938.0,72452.0,0.0,6.0,17.0,44.0,3.0
2019,23005,9675,15233,828731,8477,13311,540342,295003,247753,4240,76059,292307,244086.0,5149.0,73072.0,295003,247753.0,4240.0,76059.0,0.0,6.0,17.0,44.0,3.0
2014,23011,1883,3047,72349,1852,2984,78104,121112,99666,4287,44633,121507,99847.0,5289.0,46559.0,121112,99666.0,4287.0,44633.0,0.0,15.0,16.0,0.0,5.0
2015,23011,2700,4790,120197,2741,4579,129451,119980,98820,2763,51335,121112,99631.0,4806.0,46917.0,119980,98820.0,2763.0,51335.0,0.0,15.0,16.0,0.0,5.0
2016,23011,3721,6586,173871,3381,5766,161530,120569,99736,2813,51573,120953,99627.0,4260.0,48570.0,120569,99736.0,2813.0,51573.0,0.0,15.0,16.0,0.0,5.0
2017,23011,2991,5036,145222,2865,4816,147700,121821,101225,3256,53073,121289,100138.0,3535.0,50116.0,121821,101225.0,3256.0,53073.0,0.0,15.0,16.0,0.0,5.0
2018,23011,2924,4935,145016,2672,4463,130255,122083,102156,1960,51653,121545,100587.0,3037.0,52929.0,122083,102156.0,1960.0,51653.0,0.0,15.0,16.0,0.0,5.0
2019,23011,3369,5810,178334,2666,4613,137631,122302,102483,2005,55389,121753,101057.0,2472.0,55365.0,122302,102483.0,2005.0,55389.0,0.0,15.0,16.0,0.0,5.0
2014,23019,1879,3017,74453,2375,3780,99514,153414,128332,4881,42242,153627,127862.0,6288.0,44543.0,153414,128332.0,4881.0,42242.0,10.869565217391305,10.0,16.0,20.0,4.0
2015,23019,2655,4446,112487,3049,5002,145876,152692,127856,6108,44173,153437,128079.0,6084.0,44271.0,152692,127856.0,6108.0,44173.0,10.869565217391305,10.0,16.0,20.0,4.0
2016,23019,3760,6529,176497,3918,6518,198107,151806,127876,5856,47328,152978,128087.0,5719.0,45302.0,151806,127876.0,5856.0,47328.0,10.869565217391305,10.0,16.0,20.0,4.0
2017,23019,3002,5184,139529,3068,5120,148356,151957,128145,2955,50349,152284,127559.0,5043.0,47886.0,151957,128145.0,2955.0,50349.0,10.869565217391305,10.0,16.0,20.0,4.0
2018,23019,2956,5031,139432,3087,4894,159702,151096,127364,2773,47217,151748,127262.0,4194.0,49374.0,151096,127364.0,2773.0,47217.0,10.869565217391305,10.0,16.0,20.0,4.0
2019,23019,3251,5742,165605,3163,5356,174703,152148,128734,3016,50449,151774,127529.0,3828.0,50808.0,152148,128734.0,3016.0,50449.0,10.869565217391305,10.0,16.0,20.0,4.0
2014,23031,3618,5864,188980,3641,5684,172367,200710,165808,5735,55509,198934,163058.0,7369.0,56701.0,200710,165808.0,5735.0,55509.0,0.0,11.0,15.0,15.0,3.0
2015,23031,5561,9483,312690,4982,8067,283455,201169,166856,5040,61613,199682,164121.0,6444.0,57919.0,201169,166856.0,5040.0,61613.0,0.0,11.0,15.0,15.0,3.0
2016,23031,8200,13830,521480,6144,10404,328536,202343,167822,4921,60863,200536,165389.0,5592.0,59132.0,202343,167822.0,4921.0,60863.0,0.0,11.0,15.0,15.0,3.0
2017,23031,6274,10243,400274,5206,8218,290171,204191,171375,4590,66391,201454,167015.0,5367.0,62618.0,204191,171375.0,4590.0,66391.0,0.0,11.0,15.0,15.0,3.0
2018,23031,6000,9764,402582,5152,8226,303733,206229,171367,2747,66614,203102,168771.0,4613.0,65538.0,206229,171367.0,2747.0,66614.0,0.0,11.0,15.0,15.0,3.0
2019,23031,7045,11582,570794,5324,8716,351172,207641,174837,4409,66648,204316,170265.0,4364.0,67830.0,207641,174837.0,4409.0,66648.0,0.0,11.0,15.0,15.0,3.0
2014,24001,662,1153,21741,799,1354,33956,72952,61439,3283,39653,73976,62518.0,3387.0,39794.0,72952,61439.0,3283.0,39653.0,0.0,0.0,6.0,17.0,4.0
2015,24001,886,1574,36666,982,1701,37554,72528,61872,2292,38281,73549,62134.0,3299.0,40551.0,72528,61872.0,2292.0,38281.0,0.0,0.0,6.0,17.0,4.0
2016,24001,1056,1930,42512,1301,2345,60112,72130,60657,2883,45606,73060,61696.0,3055.0,41559.0,72130,60657.0,2883.0,45606.0,0.0,0.0,6.0,17.0,4.0
2017,24001,957,1658,42109,1054,1837,55071,71615,60600,2372,42019,72591,61337.0,2853.0,42771.0,71615,60600.0,2372.0,42019.0,0.0,0.0,6.0,17.0,4.0
2018,24001,834,1428,35363,1048,1765,59712,70975,59916,2909,42068,71977,60855.0,2685.0,44065.0,70975,59916.0,2909.0,42068.0,0.0,0.0,6.0,17.0,4.0
2019,24001,1013,1828,49104,960,1628,53255,70416,59881,1740,48867,71445,60505.0,2261.0,45893.0,70416,59881.0,1740.0,48867.0,0.0,0.0,6.0,17.0,4.0
2014,24003,13241,24006,789803,12931,23331,797835,560133,446544,17378,87217,550269,438144.0,19847.0,89031.0,560133,446544.0,17378.0,87217.0,0.0,1.0,5.0,99.0,2.0
2015,24003,18542,35193,1243022,18049,34038,1287667,564195,451537,13986,91230,555280,442656.0,17776.0,89860.0,564195,451537.0,13986.0,91230.0,0.0,1.0,5.0,99.0,2.0
2016,24003,24978,47965,1765360,24361,47155,1833636,568346,454652,14704,96483,559737,446935.0,16794.0,91918.0,568346,454652.0,14704.0,96483.0,0.0,1.0,5.0,99.0,2.0
2017,24003,19576,36438,1342872,18828,34624,1386775,573235,458689,13954,97085,564600,451557.0,15891.0,94502.0,573235,458689.0,13954.0,97085.0,0.0,1.0,5.0,99.0,2.0
2018,24003,19094,34832,1395880,18227,33322,1433453,576031,461416,11945,97814,567696,454073.0,14221.0,97810.0,576031,461416.0,11945.0,97814.0,0.0,1.0,5.0,99.0,2.0
2019,24003,20401,37758,1594002,19715,37097,1758600,579234,464237,10942,101147,571275,457039.0,12929.0,100798.0,579234,464237.0,10942.0,101147.0,0.0,1.0,5.0,99.0,2.0
2014,24005,16715,30655,845681,17718,31479,1003931,826925,668127,27675,68257,817720,660509.0,32835.0,66940.0,826925,668127.0,27675.0,68257.0,0.0,3.0,10.0,201.0,2.0
2015,24005,22391,41211,1240628,23745,43012,1454853,831128,673650,23102,68775,822959,665725.0,30487.0,67095.0,831128,673650.0,23102.0,68775.0,0.0,3.0,10.0,201.0,2.0
2016,24005,28699,53344,1653527,31464,58335,2015195,831026,670075,20401,72764,825666,667650.0,26417.0,68989.0,831026,670075.0,20401.0,72764.0,0.0,3.0,10.0,201.0,2.0
2017,24005,23007,41891,1269972,24263,43892,1548545,832468,672264,23487,73805,828637,670033.0,24399.0,71810.0,832468,672264.0,23487.0,73805.0,0.0,3.0,10.0,201.0,2.0
2018,24005,22130,39746,1301673,23588,42032,1695827,828431,668802,21364,76182,827625,668823.0,23050.0,74127.0,828431,668802.0,21364.0,76182.0,0.0,3.0,10.0,201.0,2.0
2019,24005,22780,41483,1411861,24548,44905,1713072,827370,667977,18621,77358,828018,669052.0,21270.0,76866.0,827370,667977.0,18621.0,77358.0,0.0,3.0,10.0,201.0,2.0
2014,24009,1556,3092,92452,1923,3469,113691,90613,71494,6184,95110,89793,70264.0,4114.0,95425.0,90613,71494.0,6184.0,95110.0,0.0,2.0,13.0,4.0,2.0
2015,24009,2317,4945,172817,2318,4442,163047,90595,72449,2689,106247,90114,70850.0,3748.0,95828.0,90595,72449.0,2689.0,106247.0,0.0,2.0,13.0,4.0,2.0
2016,24009,3428,7431,255673,3263,6534,255883,91251,72635,3522,98732,90527,71413.0,3834.0,96808.0,91251,72635.0,3522.0,98732.0,0.0,2.0,13.0,4.0,2.0
2017,24009,2571,5338,187875,2543,4718,188416,91502,72720,1459,100590,90824,71843.0,3577.0,100350.0,91502,72720.0,1459.0,100590.0,0.0,2.0,13.0,4.0,2.0
2018,24009,2558,5206,186764,2460,4510,191269,92003,73713,1346,107884,91082,72205.0,3165.0,104301.0,92003,73713.0,1346.0,107884.0,0.0,2.0,13.0,4.0,2.0
2019,24009,2860,6068,218102,2764,5357,236938,92525,73799,1585,112380,91511,72981.0,2083.0,109313.0,92525,73799.0,1585.0,112380.0,0.0,2.0,13.0,4.0,2.0
2014,24013,2534,4664,148275,2840,4682,157361,167830,134653,2863,85274,167399,133815.0,4426.0,85532.0,167830,134653.0,2863.0,85274.0,0.0,0.0,34.0,4.0,2.0
2015,24013,3753,7103,250304,3944,6954,271312,167627,135830,3951,84887,167444,134464.0,4296.0,85385.0,167627,135830.0,3951.0,84887.0,0.0,0.0,34.0,4.0,2.0
2016,24013,5687,11383,413319,5312,9380,375119,167656,135958,3399,90343,167535,135072.0,4159.0,87060.0,167656,135958.0,3399.0,90343.0,0.0,0.0,34.0,4.0,2.0
2017,24013,4166,7943,290397,4200,7429,299699,167781,135682,3570,93676,167319,135084.0,3635.0,90510.0,167781,135682.0,3570.0,93676.0,0.0,0.0,34.0,4.0,2.0
2018,24013,3851,7376,292392,4001,6836,300988,168429,136522,2793,97430,167522,135303.0,3197.0,93363.0,168429,136522.0,2793.0,97430.0,0.0,0.0,34.0,4.0,2.0
2019,24013,4397,8563,331813,4061,7081,355455,168447,136902,2334,103014,167699,135759.0,3032.0,96769.0,168447,136902.0,2334.0,103014.0,0.0,0.0,34.0,4.0,2.0
2014,24015,1734,3394,80351,1877,3382,87611,102383,81000,2735,61940,101803,80156.0,4639.0,65124.0,102383,81000.0,2735.0,61940.0,0.0,0.0,6.0,13.0,2.0
2015,24015,2362,4600,125536,2451,4462,132949,102382,81920,2684,70676,101960,80442.0,3950.0,66396.0,102382,81920.0,2684.0,70676.0,0.0,0.0,6.0,13.0,2.0
2016,24015,3284,6211,176685,3178,6120,193143,102603,81158,2738,74221,102175,80777.0,3489.0,67938.0,102603,81158.0,2738.0,74221.0,0.0,0.0,6.0,13.0,2.0
2017,24015,2713,4946,141380,2494,4447,149379,102746,82366,3991,74912,102416,81142.0,3121.0,70516.0,102746,82366.0,3991.0,74912.0,0.0,0.0,6.0,13.0,2.0
2018,24015,2553,4661,139680,2452,4281,149371,102826,82700,3271,74452,102517,81668.0,2983.0,72845.0,102826,82700.0,3271.0,74452.0,0.0,0.0,6.0,13.0,2.0
2019,24015,2687,4910,179442,2501,4665,161502,102855,82870,1279,76441,102552,81894.0,2777.0,76887.0,102855,82870.0,1279.0,76441.0,0.0,0.0,6.0,13.0,2.0
2014,24017,3704,7172,184830,3515,6411,187335,154747,121214,4524,88803,150960,117360.0,5805.0,91910.0,154747,121214.0,4524.0,88803.0,0.0,1.0,30.0,0.0,2.0
2015,24017,5148,10271,285153,4690,8985,282245,156118,122966,2511,88700,152754,119276.0,5113.0,90607.0,156118,122966.0,2511.0,88700.0,0.0,1.0,30.0,0.0,2.0
2016,24017,7297,14653,423212,6377,12348,412277,157705,124703,2820,95735,154357,120875.0,4077.0,91373.0,157705,124703.0,2820.0,95735.0,0.0,1.0,30.0,0.0,2.0
2017,24017,5731,11249,325012,5164,9619,324951,159700,125289,2605,97986,156021,122589.0,3738.0,93973.0,159700,125289.0,2605.0,97986.0,0.0,1.0,30.0,0.0,2.0
2018,24017,5439,10471,306414,5160,9735,332222,161503,128614,3800,94368,157671,124325.0,3319.0,95924.0,161503,128614.0,3800.0,94368.0,0.0,1.0,30.0,0.0,2.0
2019,24017,6009,11904,365216,5485,10477,361999,163257,128113,3242,103932,159428,125742.0,2897.0,100003.0,163257,128113.0,3242.0,103932.0,0.0,1.0,30.0,0.0,2.0
